time,msgId,prevMsgId,from,prevUser,popularity,text
1479230048000,798574817997967360,798560588490080256,ATTCares,kylepractor,0,@kylepractor Hi Kylel We're here to help! Please DM us your wireless number linked to the account so we can assist you. ^ShondaJ
1479226655000,798560588490080256,null,kylepractor,null,1,You know @ATTCares @ATT I've had it with you guys. You say your going to fix thing but never do. #horriblecustomerservice
1479229910000,798574241469739009,798572624854937601,ATTCares,Matty652,0,@Matty652 Oh no! Matthew don't leave us! Let's talk about this, how could we make you smile again? DM us! We are here! Thanks! ^LillyH
1479229525000,798572624854937601,null,Matty652,null,0,Do I finally give up my @ATT unlimited data plan and switch to a much cheaper @google #pixel on @projectfi?
1479229620000,798573025167896576,null,ATTCares,thisloveispizza,1,@thisloveispizza AT&amp;T is the service for you, Katie! Feel free to visit https://t.co/HwODLez66p for support! We got your back! ^ValM
1479228777000,798569488178380804,798566367523913728,ATTCares,misfitmarceline,0,@misfitmarceline Please access this link to trouble shoot your issues with your wifi  https://t.co/aQMhmEVTUc Thanks! ^TawannaB
1479228033000,798566367523913728,798565949418991617,misfitmarceline,ATTCares,0,@ATTCares i don't think you read my tweet
1479227933000,798565949418991617,798552374264500226,ATTCares,misfitmarceline,0,@misfitmarceline We are here to help! Please DM us more details to further assist you! Thank you for reaching out! ^TawannaB
1479224697000,798552374264500226,null,misfitmarceline,null,0,sooooo sick of @att's shit and feigned attempts at "helping" i might just go to @verizon
1479228269000,798567358117924865,798565755235147776,ATTCares,allysenbird,0,@allysenbird our team can assist you. Please send us a DM with more details so we can look into this for you. ^ATTCareTeam
1479227887000,798565755235147776,null,allysenbird,null,0,Hard time getting and making calls for the last 3 days, was told this morning that there is a tower outage @ATT in #MPLS. Anyone else?
1479228209000,798567107487219712,798565663933603840,ATTCares,Sde81883380,0,@Sde81883380 We'd love to assist you. For security purposes, please delete your account number from the public and DM it to us.^NeceyJ
1479227865000,798565663933603840,798554437358731264,Sde81883380,ATTCares,0,@ATTCares hello, is anyone there.  What in the world is the problem over there?
1479225188000,798554437358731264,798553043042238464,ATTCares,Sde81883380,0,@Sde81883380 Thanks! Is the landline and internet service(U-verse or Dsl)? DM us with your acct# so we can take care of this for you^BethelO
1479224856000,798553043042238464,798549804867579904,Sde81883380,ATTCares,0,@ATTCares 2 land lines, internet and direct tv ultimate with hbo.  DIRECTV you is a whole other issue!  No service today bc it's cloudy!
1479224084000,798549804867579904,798547772391628800,ATTCares,Sde81883380,0,@Sde81883380 Hi! We'd love to take a look into this billing issue for you! Kindly DM us full details along with service type. Thanks! ^TaeJ
1479223599000,798547772391628800,798545910431174656,Sde81883380,ATTCares,0,@ATTCares I have placed 3 calls this week to request that our bill go back to the rates when we signed up and no one "can do anything."
1479223155000,798545910431174656,798543770861961216,ATTCares,Sde81883380,0,@Sde81883380 We care! Is there anything we can assist you with? Please DM us more details so we can address your concerns. ^IndiaC
1479222645000,798543770861961216,647904843982610433,Sde81883380,Sde81883380,0,@ATTCares REALLY, do you care?customer service reps just put customers on hold making it seem like they are trying to help, "but can't."
1479228054000,798566455759486977,798563571584090112,ATTCares,NotteEurbizLiya,0,@NotteEurbizLiya Our apologies Notte. Allow us to assist you with your concerns! Please DM us the phone number tied to your acct. ^IndiaC
1479227366000,798563571584090112,null,NotteEurbizLiya,ATTWireless,0,@ATTWireless @att today I've my calls were disconnected 2x.  You have not honored my bogo offer or switcher credit from May.  Fix this shit.
1479227966000,798566085259825152,null,ATTCares,PunchingElm,0,@PunchingElm We are sorry to hear about the issue with the internet. We are here to help, please follow/dm your account info. ^BrandonP
1479227933000,798565949418991617,798552374264500226,ATTCares,misfitmarceline,0,@misfitmarceline We are here to help! Please DM us more details to further assist you! Thank you for reaching out! ^TawannaB
1479224697000,798552374264500226,null,misfitmarceline,null,0,sooooo sick of @att's shit and feigned attempts at "helping" i might just go to @verizon
1479227873000,798565695323774976,798556341396795393,ATTCares,Thadudej_,1,@Thadudej_ Hello Frank! That can be annoying for sure! DM us your zip code and wireless number so we can help! ^GiselleM
1479225642000,798556341396795393,null,Thadudej_,null,0,AT&amp;E really @attcares. https://t.co/K02jKvssbn
1479227594000,798564525385494529,798516270333390852,ATTCares,SidneyMWS,0,@SidneyMWS Hi Jen. Please also DM us your Uverse acct #. ^DaraisK
1479216089000,798516270333390852,798509338319003648,SidneyMWS,ATTCares,0,@ATTCares done.  Ty
1479214436000,798509338319003648,798483015835979776,ATTCares,SidneyMWS,0,@SidneyMWS Hi, Jen! We would love to help. Kindly, DM us the service address so we may check into availability in your area. Thanks! ^SaraF
1479208160000,798483015835979776,null,SidneyMWS,null,0,Have a severely disabled child, i wrk at home. no time to call&amp; haggle every 12 months. Fastest internet, Disney, nick&amp;dvr needed @ATTCares
1479227425000,798563820041965568,798560987196620800,ATTCares,franklandt64,0,@franklandt64 Yikes! We see you have posted your info publicly. For the safety of your account kindly remove this information. Thanks!^SaraF
1479226750000,798560987196620800,798354337000869888,franklandt64,ATTCares,0,@ATTCares Uverse account number is 153207846. Cellphone number is 678-736-0836.
1479227405000,798563735145156608,798550899387940864,ATTCares,IamKillswitch,0,@IamKillswitch We hate to see you feel this way! Please DM us with more details so that we can further and properly assist you! ^TawannaB
1479224345000,798550899387940864,null,IamKillswitch,ATT,0,@ATT You're on the list. Train your damned reps right. I'm stuck with a bill because of their misinformation? Ridiculous.
1479227048000,798562235773755392,798549867014524928,ATTCares,itsmadsn0,0,@itsmadsn0 Hey Celisa! We would love to help! Kindly provide us your internet service type so we can investigate.Thank you in advance!^Riyak
1479224099000,798549867014524928,null,itsmadsn0,ATTCares,0,@ATTCares I have no internet connection.
1479226892000,798561580598382592,798549478479372288,ATTCares,acectx,0,@acectx Yikes, that is not what we like to hear! What line of service is this in regards to? DM us with more details so we may help! ^SaraF
1479224006000,798549478479372288,null,acectx,ATT,0,@ATT This new VoMIS IP PBX System is the worst I have dealt with - plus, the customer service is even worse - please help.
1479226856000,798561432505724928,798554933310033920,ATTCares,RebeccaWoltz,0,@RebeccaWoltz Welcome to the family Rebecca! Please feel free to reach out whenever you need us. We're here for you! ^IndiaC
1479225307000,798554933310033920,null,RebeccaWoltz,ATT,0,@ATT I switched from TWC to ATT last nite and am saving $60/month! Thanks for yiur help Tom!
1479226785000,798561134831771648,798557241787838464,ATTCares,jlivity13,0,@jlivity13 Hey there, Junior! We're you able to check out the link and see the information provided? DM us all details. Thanks! ^TaeJ
1479225857000,798557241787838464,798556854360141824,jlivity13,ATTCares,0,@ATTCares can someone call me about the offers ?
1479225765000,798556854360141824,798540670080352256,ATTCares,jlivity13,0,@jlivity13 Hey Junior! We're happy to help. Click for our specials offers and promotions: https://t.co/xjYE6NgAC3 Let us know. Thanks!^RiyaK
1479221906000,798540670080352256,null,jlivity13,ATT,0,@ATT I'm really interested in leaving @sprint which I've been with for over 12 years. I have @Uverse as my cable. Any promos available forme
1479226773000,798561081824264194,798548974751846400,ATTCares,JanellePatrice,0,@JanellePatrice Hello Janelle, We hate that you feel that way. We'd love to assist you here. What seems to be the issue? DM us back.^NeceyJ
1479223886000,798548974751846400,null,JanellePatrice,null,0,Worst experience of my life trying to get customer solutions from At&amp;t internet. @ATTCares this department needs overhaul!
1479225999000,798557834988421120,798555361330556929,ATTCares,Sde81883380,0,@Sde81883380 Hello there! Before we take a look at the bill, let's discuss these DirecTV issues. DM us more details for help!  ^GiselleM
1479225765000,798556854360141824,798540670080352256,ATTCares,jlivity13,0,@jlivity13 Hey Junior! We're happy to help. Click for our specials offers and promotions: https://t.co/xjYE6NgAC3 Let us know. Thanks!^RiyaK
1479221906000,798540670080352256,null,jlivity13,ATT,0,@ATT I'm really interested in leaving @sprint which I've been with for over 12 years. I have @Uverse as my cable. Any promos available forme
1479225574000,798556052832849926,798501896478748672,ATTCares,betweentsynapse,0,@betweentsynapse Plz DM your account # &amp; contact #. -Michele K. Social Media Manager
1479212662000,798501896478748672,798500754835152896,betweentsynapse,ATTCares,0,@ATTCares not the issue. Was promised gigapower at certain puce, now being upcharged. #misrepresentation
1479212390000,798500754835152896,798364756860145664,ATTCares,betweentsynapse,0,@betweentsynapse Check availability https://t.co/NAoJK7fK1R. Not avail? Let us notify u when it's avail https://t.co/iN8gL1lr4W. -Michele K
1479179965000,798364756860145664,null,betweentsynapse,ATT,0,@ATT  no response for a month. Wasted hours on phone with uninformed agents. Promised Gigapower, not provided. #consumerfraud #uverse
1479225427000,798555436362272768,798552751072391169,ATTCares,TJAldridge_,0,@TJAldridge_ Our email channel has been discontinued but we can assist you here. DM us more details so we can address your concerns. ^IndiaC
1479224786000,798552751072391169,798552184078077952,TJAldridge_,TJAldridge_,0,@ATTCares agents won't provide me with email address to create dispute/complaint.
1479224651000,798552184078077952,null,TJAldridge_,ATTCares,0,@ATTCares 2months of service. ATT has charged late fees, refunded mistakes, charged again and told me it didnt happen. Even with statements
1479225202000,798554494107688960,798551297679036416,ATTCares,PubPine,0,@PubPine We understand that you have the AT&amp;T next plan. What issues are you having with this service? Kindly DM us with more details!^SaraF
1479224440000,798551297679036416,798550234364198912,PubPine,ATTCares,0,@ATTCares 13 months ago I got my phone over the phone with you guys. 12 month att next that the sales Shen made a 24. Ridiculous.
1479224186000,798550234364198912,798535736706285569,ATTCares,PubPine,0,@PubPine Good morning Scott. What's going on and how can we help you? ^DaraisK
1479220730000,798535736706285569,null,PubPine,ATT,0,@ATT @ATTCares I shouldn't be surprised that you guys have managed to fail yet again but you pulled it off. Congratulations!
1479225188000,798554437358731264,798553043042238464,ATTCares,Sde81883380,0,@Sde81883380 Thanks! Is the landline and internet service(U-verse or Dsl)? DM us with your acct# so we can take care of this for you^BethelO
1479224856000,798553043042238464,798549804867579904,Sde81883380,ATTCares,0,@ATTCares 2 land lines, internet and direct tv ultimate with hbo.  DIRECTV you is a whole other issue!  No service today bc it's cloudy!
1479224084000,798549804867579904,798547772391628800,ATTCares,Sde81883380,0,@Sde81883380 Hi! We'd love to take a look into this billing issue for you! Kindly DM us full details along with service type. Thanks! ^TaeJ
1479223599000,798547772391628800,798545910431174656,Sde81883380,ATTCares,0,@ATTCares I have placed 3 calls this week to request that our bill go back to the rates when we signed up and no one "can do anything."
1479223155000,798545910431174656,798543770861961216,ATTCares,Sde81883380,0,@Sde81883380 We care! Is there anything we can assist you with? Please DM us more details so we can address your concerns. ^IndiaC
1479222645000,798543770861961216,647904843982610433,Sde81883380,Sde81883380,0,@ATTCares REALLY, do you care?customer service reps just put customers on hold making it seem like they are trying to help, "but can't."
1479224536000,798551699195645953,798536310386524160,ATTCares,PINK_Bubblessx3,0,@PINK_Bubblessx3 Good morning! Please DM us your phone # and we'll be delighted to review your bill for you. ^DaraisK
1479220867000,798536310386524160,null,PINK_Bubblessx3,null,0,the fact that my phone bill is $180 &amp; i think that's cheap considering my past bills. that's still very expensive, but that's @ATT for you.
1479224186000,798550234364198912,798535736706285569,ATTCares,PubPine,0,@PubPine Good morning Scott. What's going on and how can we help you? ^DaraisK
1479220730000,798535736706285569,null,PubPine,ATT,0,@ATT @ATTCares I shouldn't be surprised that you guys have managed to fail yet again but you pulled it off. Congratulations!
1479224084000,798549804867579904,798547772391628800,ATTCares,Sde81883380,0,@Sde81883380 Hi! We'd love to take a look into this billing issue for you! Kindly DM us full details along with service type. Thanks! ^TaeJ
1479223599000,798547772391628800,798545910431174656,Sde81883380,ATTCares,0,@ATTCares I have placed 3 calls this week to request that our bill go back to the rates when we signed up and no one "can do anything."
1479223155000,798545910431174656,798543770861961216,ATTCares,Sde81883380,0,@Sde81883380 We care! Is there anything we can assist you with? Please DM us more details so we can address your concerns. ^IndiaC
1479222645000,798543770861961216,647904843982610433,Sde81883380,Sde81883380,0,@ATTCares REALLY, do you care?customer service reps just put customers on hold making it seem like they are trying to help, "but can't."
1479223155000,798545910431174656,798543770861961216,ATTCares,Sde81883380,0,@Sde81883380 We care! Is there anything we can assist you with? Please DM us more details so we can address your concerns. ^IndiaC
1479222645000,798543770861961216,647904843982610433,Sde81883380,Sde81883380,0,@ATTCares REALLY, do you care?customer service reps just put customers on hold making it seem like they are trying to help, "but can't."
1479223099000,798545672895131648,null,ATTCares,mjhensler,0,@mjhensler Thanks for the information. Please follow and DM us the acct # here, so we can look into it. Thanks.^KeithB -Social Media Manager
1479222864000,798544686621356032,798529873270755328,ATTCares,MsMalloryR,0,@MsMalloryR Allow us to assist you with your bill! DM us more details and your service type so we can properly address this matter. ^IndiaC
1479219332000,798529873270755328,null,MsMalloryR,null,0,.@ATT is the WORST. My bill has been wrong every single month for the last six months and they won't fix it.
1479222736000,798544152573210625,798526849244499968,ATTCares,bafadam,0,@bafadam  Hello Adam! What service is your payment concern regarding? Kindly DM us with more details so we can help with that ^BethelO
1479218611000,798526849244499968,null,bafadam,null,0,I don't pay my @att bill late, so they moved the due date forward two weeks for no reason. My move, I guess.
1479222584000,798543515059974144,798525354017169408,ATTCares,smcgovern17,0,@smcgovern17 Hi Sarah! How long have you been without U-verse service? DM us with your acct# so we can verify what is going for you ^BethelO
1479218254000,798525354017169408,null,smcgovern17,Uverse,0,@Uverse &amp; @ATTCares stop lying by saying there is an outage. I am the only one without cable/internet and yet u keep charging me for it!
1479222429000,798542864351371264,798523182722519040,ATTCares,exciting2u,0,@exciting2u Hi there! We would hate to lose you! Is this a DirecTV and Uverse bundle? DM us more details so we can help! ^GiselleM
1479217737000,798523182722519040,798522293546844160,exciting2u,exciting2u,0,@ATTCares @Cricketnation @DIRECTV n??TIED AT MOMENT AGREED 2 CHEAP $10 DISCOUNT WILL CONSIDER @timewarner n@ATT  SUCKS RIP OFF NO LOYALTY?
1479217525000,798522293546844160,null,exciting2u,ATTCares,0,@ATTCares my arse been w u ova 9yrs paid on time ALL X have @Cricketnation  n@DIRECTV  ALSO bill gone up 4 internet phone $10 discount?
1479222342000,798542499027353600,798521697825652736,ATTCares,thegavin101,0,@thegavin101 Don't go! Allow us to assist you with your billing concerns. Please DM us your service type and acct. number. Thanks! ^IndiaC
1479217383000,798521697825652736,null,thegavin101,null,0,So long @ATT, I can't be bothered callibg up arguing every month cause you screwed up my bill AGAIN. Comcast here I come.
1479220214000,798533572382445568,798514801676873728,ATTCares,mourninsunshine,0,@mourninsunshine Hi Samantha! Sorry you are having trouble with your WiFi service. Please DM us your service type and acc#. Thanks!^RiyaK
1479215739000,798514801676873728,null,mourninsunshine,null,0,My favorite is when I'm connected to my WiFi that costs $200 a month and my phone says there's no connection ? #everyday @ATT
1479219635000,798531145302315008,798362161408069632,ATTCares,monclova145,0,@monclova145 Carlos desde donde nos esta contactando? ^LuisM
1479179346000,798362161408069632,798146675533549572,monclova145,ATTSmallBiz,0,@ATTSmallBiz carlosmonclova145@gmail.com
1479127970000,798146675533549572,797556190179770368,ATTSmallBiz,monclova145,0,@monclova145 Me gustaría ayudarte. Por favor, mándame por mensaje privado el numero asociado con tu cuenta
1478987188000,797556190179770368,795754591505694723,monclova145,ATTSmallBiz,0,@ATTSmallBiz ¿¡tienen celulares prepagados?
1479219356000,798529975330729985,798485900065906688,ATTCares,PhotogOfMetal,0,@PhotogOfMetal You're welcome, Is there anything else we can help with? ^BrandonP
1479216245000,798516923810119680,798489780673622016,ATTCares,Ayo_breZZy,0,@Ayo_breZZy Good morning! Please DM us your phone number and type of service. We can review your bill for you. ^DaraisK
1479209773000,798489780673622016,null,Ayo_breZZy,ATTCares,0,@ATTCares I'd like to request a formal review of my bill. I've been a customer for 8 years but my bill seems to being going up for no reason
1479216020000,798515983098986497,798497717261463552,ATTCares,ashsmallz,0,@ashsmallz Let's make things better with you! Is there anything we can assist with? Please DM us more details. We're here to help! ^IndiaC
1479211665000,798497717261463552,null,ashsmallz,null,0,Every month there's a new issue I have to call @ATT about. Lord, help me (and them). https://t.co/4Ah4SMXT7D
1479215938000,798515639807840257,798489845949669376,ATTCares,b31tf4c3,0,@b31tf4c3 Yikes! That is not what we like to hear. What issues are you having with your U-verse? Kindly DM us details so we may help! ^SaraF
1479209789000,798489845949669376,null,b31tf4c3,null,0,.@uverse's tech support IVR can only be described at loathsome
1479215819000,798515138986934272,796717638198198272,ATTCares,Corrina_Jean,0,@Corrina_Jean What seems to be the trouble. I would hate to see you leave. DM your account number and the details please. ^JoshR
1478787261000,796717638198198272,null,Corrina_Jean,null,0,I've been with @ATT since it was Cingular. I've spent countless hours arguing with them since July. I think it's time to switch to @verizon
1479215243000,798512724695085061,798504967044759552,ATTCares,lsimmons1212,0,@lsimmons1212 Oh no! Are you getting an error message? Please DM us more details on this issue so we can better assist. ^IndiaC
1479213394000,798504967044759552,null,lsimmons1212,ATT,0,@ATT when does att U-verse crash so much?
1479214550000,798509817404989441,798473419666952192,ATTCares,kami_rogers,0,@kami_rogers Our sincere apologies for the inconvenience Kami! Is your TV service still down this morning? Please let us know via DM. ^GregH
1479205872000,798473419666952192,null,kami_rogers,Uverse,0,@Uverse  missed ten minutes of a basketball game I paid to see.? https://t.co/lQ58SLFEoM
1479214436000,798509338319003648,798483015835979776,ATTCares,SidneyMWS,0,@SidneyMWS Hi, Jen! We would love to help. Kindly, DM us the service address so we may check into availability in your area. Thanks! ^SaraF
1479208160000,798483015835979776,null,SidneyMWS,null,0,Have a severely disabled child, i wrk at home. no time to call&amp; haggle every 12 months. Fastest internet, Disney, nick&amp;dvr needed @ATTCares
1479214072000,798507812661972992,798466439120293888,ATTCares,MisterG_Says,0,@MisterG_Says Hey! How does $650 in credits sound? Please visit this link here https://t.co/FLou6Piqzx to make the switch over to us. ^EvanR
1479204208000,798466439120293888,null,MisterG_Says,null,0,Goodbye @sprint tired of always looking at my phone on 1x not doing anything. Hello @att
1479213740000,798506418101948416,798504494061391878,ATTCares,goatygurl,0,@goatygurl Let's get to the bottom of this issue. We can assist further by chat or phone. Get details here: https://t.co/O3CNv6T8xD ^IndiaC
1479213281000,798504494061391878,null,goatygurl,ATTCares,0,@ATTCares Is there yet another DSL internet outage in Jackson Michigan beginning 14 Nov
1479213711000,798506296102309888,null,ATTCares,h1tachin,0,@h1tachin Let's get to the bottom of this, Jamie! Can you please DM us your account number so we may get started on our end? Thanks! ^GregH
1479212764000,798502326780706816,798419048870662144,ATTCares,Ms_APayne,0,@Ms_APayne Yikes! We're sorry to hear you feel this way. What seems to be going on with your device? DM us details so we may help! ^SaraF
1479192909000,798419048870662144,null,Ms_APayne,null,0,Hey @ATTCares you may wanna stop selling the LG phones. They're pieces of crap. - A Frustrated customer.
1479212668000,798501920738607104,798500207528996864,ATTCares,lauren_edavis,0,@lauren_edavis Can you provide us with your contact number in a DM? We want to look into your concern more in depth. ^EvanR
1479212259000,798500207528996864,798499698000564224,lauren_edavis,ATTCares,0,@ATTCares all steps have been followed. stuck on "Processing" screen...
1479212138000,798499698000564224,798497097704239105,ATTCares,lauren_edavis,0,@lauren_edavis Uh oh, Lauren! Please follow this link and confirm all of these steps have been followed. https://t.co/y6xjSuxGZP ^GiselleM
1479211518000,798497097704239105,798164494736310272,lauren_edavis,ATTCares,0,@ATTCares Yes, but when I try sending the text message it says "Message cannot be sent".
1479212390000,798500754835152896,798364756860145664,ATTCares,betweentsynapse,0,@betweentsynapse Check availability https://t.co/NAoJK7fK1R. Not avail? Let us notify u when it's avail https://t.co/iN8gL1lr4W. -Michele K
1479179965000,798364756860145664,null,betweentsynapse,ATT,0,@ATT  no response for a month. Wasted hours on phone with uninformed agents. Promised Gigapower, not provided. #consumerfraud #uverse
1479212138000,798499698000564224,798497097704239105,ATTCares,lauren_edavis,0,@lauren_edavis Uh oh, Lauren! Please follow this link and confirm all of these steps have been followed. https://t.co/y6xjSuxGZP ^GiselleM
1479211518000,798497097704239105,798164494736310272,lauren_edavis,ATTCares,0,@ATTCares Yes, but when I try sending the text message it says "Message cannot be sent".
1479211754000,798498088587587584,798330921887920128,ATTCares,vbush,0,@vbush I am sorry we didn't show for the appointment. I will research this matter and update you as soon as I find out something. ^Aundrea P
1479171898000,798330921887920128,null,vbush,ATTCares,0,@ATTCares Second know-show for the day. 1-3pm no show. 5-8pm no show. Still waiting. #ATTdoesntcare
1479197439000,798438046207266816,798425434711064576,ATTCares,sreekirthi1,0,@sreekirthi1 we're sorry to hear you're having issues; can you send us a DM with more details? ^ATTCareTeam
1479192280000,798416407771938817,798415253835042816,ATTCares,JoseGonpacer14,0,@JoseGonpacer14 Hello Jose! Thank you for reaching out. We're here for you. Feel free to ask your question. What can we do for you? ^AichA
1479192005000,798415253835042816,null,JoseGonpacer14,ATT,0,@ATT hi can I dm u a question about a reward ?
