msgId	sentiment
798354083493056512	0.1028377
797930391281643520	0.4708212
798368798529167361	0.2352401
798193593160704000	0.6751173
798285123632451585	0.0489243
798215483321360384	0.03676987
797976516827246592	0.2214204
798210407819198465	0.3353814
797981007815344128	0.4043623
797950843978915841	0.4988871
797888932511772672	0.011906
797916563865268224	0.1833844
798331377233989632	0.4325989
798319220807188480	0.07117549
798237932091895808	0.3222551
798165072438644736	0.2983117
797946028238307328	0.1157794
798609499548483584	0.8215894
797888742870482944	0.1608156
798324549020504064	0.2841537
797990022494519296	0.6322119
798607781150355456	0.1335975
798331456233869312	0.2367664
798284795918909440	0.7812746
798006349925728256	0.6740681
797915705819545600	0.1566756
798608800945049600	0.1532876
797947366816894977	0.4459857
798271549010755584	0.6471094
798226774425358336	0.1162038
797915284006805504	0.1210215
798268356117741568	0.04563784
798286833884893184	0.4796836
797931841881681921	0.3714305
798272063655931904	0.2133836
797880060661202945	0.7749575
797910278490857472	0.1067841
798563693298585603	0.3524516
798202393095716864	0.2230417
797922610579378180	0.9567114
797881259951169536	0.8015569
797916332939300864	0.03360486
797914749187002368	0.2804139
797936614953521152	0.07890482
798581766273441792	0.3550653
798265840193929220	0.6549309
798221855559598080	0.4596663
798250327258468352	0.470269
798307220651917312	0.1802983
798551825494339585	0.004083039
798583019967627264	0.9212846
798305634835841024	0.3147742
797938763804635136	0.6667697
797931539518672896	0.2545995
798381632419926016	0.3816876
798008410830729216	0.6145395
797965127618179072	0.8032956
798587653956374528	0.2274767
798248848028221441	0.7441097
797965978512592896	0.7876883
797917951668129792	0.4979753
798262698878210048	0.5499116
798001687281561600	0.3949555
797894243305930753	0.5714883
798373844490846209	0.1125833
797929537128386561	0.09652767
798262925215629313	0.5927311
798188919044984832	0.4660206
798016908213780482	0.4042318
798377290459705344	0.287363
797920913551290368	0.05738692
798596609328238592	0.302676
797999866613993473	0.03703043
798375048654520320	0.3980527
797973293588303872	0.1954627
797912857597906945	0.103755
797886509093269504	0.3253037
797944808476123136	0.7713796
798597614786576385	0.07389156
798238426579357697	0.8042066
797918788469592065	0.3101954
798196902734995456	0.3897198
798249379463184384	0.01806379
798151356733235200	0.2283594
798024318034841600	0.1071102
798256286483759104	0.9889323
797972782437036032	0.258985
798011385636618240	0.08013589
798289280665845760	0.5719581
797977189337604097	0.5100608
798260072359096321	0.3774259
797977024946016256	0.4872903
797929872245084160	0.2513504
798390221251428353	0.4914559
797902553627377665	0.09207367
798611817723404288	0.4424163
797898627213627392	0.8285425
798179277913149440	0.9886321
798263530604478464	0.3084945
798256172516057088	0.2719996
798567370591797248	0.4342898
798566294840754176	0.9388534
797980792945197057	0.1829056
798247154905071616	0.3625627
798249092463861760	0.5711472
798275310709981184	0.3500924
798180663656468480	0.6253505
797999504213573632	0.1654219
798305227111878656	0.1956367
798165552606969856	0.06657654
798608663585779712	0.2708876
797914497067270144	0.03404694
798321335608950784	0.01102406
798324463318118401	0.5752842
797913973093842944	0.319862
798149739103617024	0.1362812
797994666633216001	0.9821104
798316273801297920	0.7366108
798326108903108608	0.7819309
798190638688661504	0.7685568
798619214814867456	0.2571984
797952903621316608	0.08171447
798150334552023042	0.452741
798233026559819776	0.7699057
798208832103030785	0.3462295
798021005428064260	0.009589532
798417791690883072	0.6411082
798003519739465728	0.03770084
798324644835041281	0.1624849
797916585541238786	0.8385187
798347293111877632	0.2199364
798372638288707584	0.2134022
797925036971749376	0.8526596
798374974276980736	0.06989505
798004966677852160	0.6594771
797913804503846912	0.6426901
798497097704239105	0.5664355
798250302386372608	0.8195546
798313225364406272	0.3523959
797970338038632448	0.1603621
798354329732136960	0.7469532
798253005581611009	0.9572416
798220395589595136	0.03060997
797972257494724612	0.0216511
798025465042767872	0.8036492
797940092706779137	0.2124828
798349432387469312	0.6654997
798332432990617600	0.2042774
798237256637026308	0.02918853
798248065148878848	0.4727652
798231148098887680	0.6021018
798189685117886464	0.8841655
798159896160112644	0.5914735
798215483447119872	0.9412007
797890765749972994	0.2363055
798353381039423488	0.3583522
798560987196620800	0.977092
798265088901808128	0.4538442
798380875301978113	0.2059923
798096341280768000	0.09747192
798334298503774208	0.2187528
798192078660304896	0.2071953
797991929283645440	0.4034604
798294371988697088	0.4268068
798223157148717057	0.2449989
798016280489930752	0.09386959
798212844860735488	0.01948469
798546720892272640	0.7817839
798160800900726785	0.2479177
798230748042067972	0.1977705
798565833899384832	0.8255765
798346212172828672	0.7189275
798344284575436800	0.8780539
797927526110662656	0.3327651
798262052750053378	0.9345232
798366982470909953	0.4711101
797892546689044480	0.4380338
798279453923123200	0.5619596
797917163201974272	0.9774275
797895180292673544	0.9176876
797989442942337024	0.4733168
798558926933397506	0.3727415
798166102312243201	0.8114713
797917130087919616	0.1056495
798315586040299520	0.9209986
798358427236003840	0.6716136
798609105971650562	0.2829974
798416603226525696	0.9850962
798314524101197824	0.1469014
797984884732133377	0.7171937
797934098404626432	0.6345867
797916947312738309	0.6845639
798319659506204673	0.8059993
798219034051252225	0.4994564
798312732441411584	0.6230831
798026605855543296	0.3644196
798368494714757120	0.9865657
798264516073009152	0.1388331
797914367647846400	0.4128436
798258498421268480	0.1320714
798302715357106176	0.240477
798248196468260864	0.3506637
797932677277978624	0.8555719
797948682242957312	0.01211859
798608466944360448	0.9650943
798327128018341888	0.08539681
798193403343187968	0.4353013
797892955566526464	0.138526
798288108416430080	0.2997501
798017321046511616	0.279151
797893891638837256	0.4382001
798368370705973248	0.1180817
798315494977585153	0.8423689
798609278378590208	0.2022412
798561344354156545	0.9958597
798188725029060608	0.6995279
798553043042238464	0.5159991
798547772391628800	0.258966
798213159546982400	0.5276959
797904447217221633	0.9062452
798570612679733248	0.05545714
798296337913643009	0.9415822
797986489468493824	0.1284085
797914187502616576	0.3352879
798596783802875905	0.05382509
798394937700130817	0.2972986
798356830896455680	0.8795308
798228336300425216	0.7070342
798146188067356672	0.4925876
797999259161415680	0.2046367
797894447203778562	0.2499075
797914275083931648	0.4446373
798599072064110593	0.9136148
798266696293183489	0.8377268
797906965951180800	0.9932972
797969061158096896	0.2017248
798364406166028288	0.5586299
798021638826721280	0.5035533
798249750004977669	0.1462591
798002456684658688	0.9280008
798247877856415744	0.5112534
798374705690476544	0.5999622
798199789393473536	0.01193876
798489780673622016	0.4814653
798247208940228608	0.4872626
798006083734405120	0.5958261
798207415015669760	0.8037779
798274117455740928	0.4683508
798241223454519296	0.3332133
798597841186754560	0.3839138
798258251808706560	0.1588062
797883961556930560	0.3132712
797909090609434624	0.8104045
798310247639023618	0.2232639
797893764576485376	0.6578776
797889099721887744	0.4361135
797985486987853824	0.18628
797994115455598592	0.2609813
798214773259177984	0.7319539
797992046153768960	0.4260296
797874378549575680	0.2993428
797991053810958340	0.890413
797997018748776449	0.4789391
798310667203641344	0.7220495
798398415365357568	0.06625368
797949044379119616	0.0736718
798328161725464576	0.02273321
798565663933603840	0.8646849
798160052406329344	0.85418
798607484332240898	0.9746627
798326303552372740	0.02515086
797976313952747520	0.5707342
797977804734222336	0.3902797
797903171947405313	0.8339409
798196737601138690	0.3382445
798005233175687169	0.153345
798558410912317440	0.1119162
797919528780869632	0.8633668
798401120016199680	0.4773105
797973246880534528	0.2826245
798309580472250369	0.5918891
798408991667798016	0.5946616
797990155382439936	0.5412014
798566367523913728	0.5419222
798564706839625728	0.8825592
798242377982951425	0.6114953
798316216540688385	0.2836891
798250561418252288	0.2657919
798343673251561472	0.1740058
798380499236360193	0.1207123
797879092024639488	0.8616601
798392738597240834	0.9623713
797966951632891904	0.4185224
798011671600054272	0.415613
798267424936075265	0.3889861
797914504042455042	0.2092297
797901298238689281	0.2480877
798291996200800261	0.1844523
798190693990567940	0.6137422
798384428976324608	0.0983601
798337305308176384	0.3370578
798266124123209728	0.05951528
797913832358195200	0.1625757
798599236266823680	0.03452437
797887428782620672	0.1523596
797999935257858048	0.6354125
798386273761140736	0.8270869
797935564427116544	0.4692485
798258068895256576	0.06850024
797888084721500160	0.8932468
798266173611798528	0.6058701
797984806722301952	0.1539164
798399719672266753	0.6238774
797950566005612544	0.2632552
798005653784633344	0.9234474
798334836725321728	0.0163863
797198644890009600	0.6272121
797838874202476548	0.4598303
797519862260178944	0.06650095
797664855398367232	0.9463441
797598597113991168	0.9978202
797165404921692160	0.6937146
796972403578507264	0.435804
797325204913410048	0.4876877
797262263224832000	0.7468371
797277802147946497	0.9163445
797477114408628225	0.4680963
796903059259539456	0.3806186
797426024594210816	0.5913905
797036142784892928	0.3234035
796925347417718784	0.8828961
797141321249079297	0.315656
797212878994632706	0.7301335
797488113912315905	0.207822
797126443562102784	0.004852455
797211637891629056	0.8104889
796916069352910848	0.208537
797632562420035587	0.4341839
797670418735890432	0.219714
797021547357577216	0.4193711
797318285389754368	0.3690024
797606425094565889	0.5816382
797180740098146304	0.8496649
797681899309322241	0.5796672
797250148598329344	0.8393259
797130133358387200	0.7261822
797217492317929472	0.01343235
797492025411170304	0.4747244
796974759196106752	0.300505
797784025440153600	0.5207562
797451814392172544	0.9890136
797867549488578561	0.4818357
797213524451729408	0.414534
797661046018375681	0.2310532
797083763083657216	0.5240427
797209396266856448	0.08404443
797568976326795265	0.8024709
797647207361024005	0.477006
797111867479040002	0.004688511
797652798192160769	0.4514153
797413899985440768	0.03093479
797128125696147456	0.5800436
797492272983994368	0.583603
797528595111415808	0.5947388
797199852929241089	0.1092301
797441561009197057	0.1897767
797511194261209088	0.8365076
796934973081010176	0.03527599
797238855292293120	0.7429335
797531415017496576	0.7388141
797125642735206401	0.04980846
797473754775453696	0.7633804
796911904866242560	0.8898792
797120933156765696	0.5724716
797605315495620608	0.9656149
797465189767663616	0.6806316
796934572348948480	0.273122
797229320913776641	0.4671675
797187060138442752	0.2173421
796922435543056385	0.01871276
797648554638606338	0.7934331
797110792621555712	0.0135482
796928486803959808	0.8988872
797685815820156928	0.6653231
797219640523063296	0.2821421
797264141895561216	0.8673025
796936257700065280	0.01314584
797094147580710912	0.21307
797573087680221189	0.3206401
797604853266706432	0.007583555
797585459107033088	0.4462713
797113483083083776	0.9286177
796906448110448640	0.6842978
797172741564530689	0.2360282
797528285030666240	0.1120676
797867393980579840	0.9040172
796963667279511552	0.1141489
797153629182361600	0.4425763
797258036020645888	0.1713865
797236551663099904	0.4060448
797724837212987392	0.89122
797298530608103424	0.2753306
797296370407260160	0.2359532
797080804127961089	0.4559092
797609620546195456	0.7040989
797127825245556737	0.06243926
797530590224510976	0.2436235
797298888856244224	0.4111801
797829240414736384	0.5867921
797529516113440769	0.1032672
797280051796578304	0.9329313
797122717216571392	0.2589895
797083410086985728	0.4663386
797117624111038464	0.969629
797640424986918912	0.7107985
797128775507079168	0.6151673
797616695913443329	0.8255045
797253111261827072	0.3338068
797583755837919232	0.2283702
797496616416645121	0.4594664
797194996252164097	0.5897247
797862303949426688	0.1454901
797208895311622144	0.5638734
797124896115556352	0.4164842
797215238718390274	0.05571728
797659934741692416	0.4268339
797557607129030656	0.2689639
797852725530726400	0.4922453
797219503591620608	0.5072379
797487996022898690	0.5678243
797464892051771392	0.07774191
797479590184755200	0.6405893
796953096521973760	0.1391814
797254125503336448	0.5045022
796915906844631041	0.09102514
796918945705959424	0.6268883
797295948640768004	0.3590401
797286220653072385	0.6508054
797086507496513536	0.8456917
797091796497158144	0.01740819
797623558021279744	0.2816201
797044172775628800	0.9682788
797251472647921668	0.6388503
797171656187846656	0.1486487
797503941525245952	0.04059998
797105539935326208	0.3971207
797634250350723072	0.05585793
797347381075283968	0.05231874
797214325261803521	0.05437695
797586487462268928	0.4967223
797122137047924736	0.5482758
797497620511924224	0.6209844
797479741938798592	0.05681308
797294937087889409	0.9757075
797591962605867008	0.8778471
797217828076191744	0.2838861
797153339310047232	0.6653936
797121743429267456	0.03075325
797304082755096576	0.196044
797594728770523136	0.4361191
797215514896506880	0.09360322
796927847751262208	0.8311366
797693528310775808	0.1864929
797201129281044480	0.2629675
797086201924632576	0.8888391
797137349574610944	0.7423561
797528017467625472	0.8774649
797305760967364608	0.367766
797518550357442561	0.05129358
797109096486932480	0.8524314
797839373412814848	0.5262325
797393864491487232	0.256733
797063602326925313	0.2399485
796928556697849857	0.6621951
797841910144659458	0.5909885
797202689738371072	0.6120534
797228737251028992	0.711362
797204085745348608	0.7427244
797531891763032064	0.1374836
797197192322760704	0.6918683
797150273470873600	0.8293765
797678249287544832	0.535143
797503724541345792	0.9461319
797315835937357824	0.4363002
797137731885338624	0.4108542
797191171206512640	0.2878742
796928555347283968	0.9053677
796920168870014976	0.8029777
797049360362172416	0.09490748
797185641725341696	0.06835264
797580989182705664	0.3900129
797667135539580929	0.1834256
797168800428916736	0.786898
797127503236263938	0.4884464
797295438017810432	0.09964702
797240306949300224	0.9933815
797817405628096512	0.5914099
797200293880426497	0.006356414
797229524979220484	0.6566583
797787565516582912	0.7563533
797258607440039936	0.04885335
797247671404785664	0.1355675
797639312821129217	0.3100689
797104711644180481	0.6852875
797128996756537344	0.2400696
797520519176351744	0.3568012
797619860842967040	0.9799928
796969698273488896	0.6233966
797289252220469248	0.2544518
797568999575998464	0.7744808
797590337598398464	0.3124995
796905417507033088	0.8913516
796934458284777472	0.1212295
797463502508138497	0.3920459
797258080337743872	0.2611469
797497789932597248	0.1086155
797488008299618304	0.2428475
796934941053452288	0.01815421
796905249982312448	0.5211037
797508834675802112	0.8205408
797192914845790208	0.2992076
797585634454097920	0.7311801
797077321962373120	0.9298202
797199864371302400	0.5441608
797245247638085632	0.08503105
797120553614118912	0.16751
797190046008930305	0.9174752
796911719666708480	0.007329988
797215598111559680	0.7612987
797838674893357056	0.110524
797490854776676352	0.0109148
797511133540352000	0.2732546
797512186960678912	0.04568455
797091000900616195	0.02469872
797554576949997569	0.4338887
797295052015960065	0.5402484
797655319463821312	0.01586512
797125066815324161	0.1156736
797666151237058560	0.03978723
797565517196181504	0.7742655
797318858583384064	0.6086195
796936485672984576	0.1764808
796902463286767616	0.7433202
797556594850598912	0.08848312
797159521772797952	0.3933204
797785687500136448	0.8000417
797519296695930880	0.8516499
797614796963278849	0.4881271
797312877640216576	0.4191352
797511309638168577	0.9470595
797224641991278592	0.2568626
797210791732711424	0.8041993
797137879654891520	0.4468539
797799074997161984	0.683931
797585570897666048	0.7444626
797494098039099392	0.1226356
797042274492444672	0.628939
797622936144379905	0.1070197
797491473105244160	0.5351202
797490734966382592	0.1341632
797284809060024321	0.118354
797136670118334464	0.1160722
797090083987976192	0.7572934
797601272706854913	0.3437177
797215889234034688	0.1331068
796931042687025155	0.08115547
797264284485033988	0.1981217
797154122260709376	0.8311661
797861572815294464	0.06125601
797527683085307904	0.7113847
797470631755386880	0.430557
796911333086105601	0.03943517
797206950660468736	0.6350067
797771789665333248	0.5472391
797488127765979136	0.3437452
797235613774872577	0.05140712
797206109182369792	0.6599387
797676608861732865	0.2404087
797563420275077120	0.9942801
797076036399857664	0.6846422
797551624579411972	0.7559855
797639074081337345	0.7444626
797491375629631488	0.8934391
796951238411767808	0.8724786
797169284824834048	0.624561
797595978048094208	0.4555004
797120454372814848	0.327997
797236081146019840	0.9852315
797523457332408320	0.5357702
797196601240551424	0.3269208
797260737358036992	0.4440835
797632248791044096	0.3435809
797511914729406464	0.3271836
797655368553873408	0.2680012
797201473956409344	0.4139333
797529711941419009	0.1971992
797460362861936640	0.1422305
797116160424734720	0.2129997
797861749437263872	0.9295222
797489241206890496	0.3817668
797499343683092480	0.08064661
797537955384594432	0.3237258
797258839003369473	0.1112718
797136898019983360	0.103083
796904741343264768	0.2029382
797797126222790656	0.3641802
797234523020922880	0.8492815
797137859236937729	0.6435962
797659334876479488	0.9994074
797545954991865856	0.02869889
797228399043280896	0.8493738
797544572779892736	0.08968231
797169729546817536	0.1450936
797152332131733504	0.004481181
797091448806080512	0.5250473
797785072183152640	0.6779023
797481362445901828	0.6912377
797463144645816321	0.5669816
797622803465994240	0.01728277
797468487895711744	0.2361101
797632930650558465	0.06820825
797518285625495552	0.1840658
797321050396598272	0.3408493
797828868803592192	0.2900397
797648603225452544	0.006986741
797281140721655808	0.5013371
797577992797114372	0.4179933
797673559623663616	0.668155
797265834334965760	0.5300911
797615125079486466	0.4523006
797581045361180672	0.7702839
797633885471408128	0.8777971
797131896606097408	0.945029
797694766947254272	0.4665693
797522120528039936	0.4796665
796905610734288896	0.305737
797852237208895488	0.5006399
797627116699402240	0.7488197
797152240142340096	0.03475001
797093331884974081	0.1860777
797561482527514624	0.2794335
797272325595009024	0.946923
797507198796578816	0.01112013
797506103575805952	0.01846875
797574391819169792	0.930158
797838403307966464	0.4468813
797230294822580228	0.8006201
797602920476704769	0.7188967
797536889758711808	0.5733742
797174218576326656	0.07758943
797674640764272641	0.1438634
797216220281913344	0.289706
797133656208896001	0.4232159
797228620095832064	0.5916504
797510846276571136	0.3161127
796925766156095488	0.5226352
797473187856613376	0.3246008
797526353356718080	0.8096596
797576938118266880	0.5298184
797059923033128960	0.03799966
797551299256602624	0.0815189
797479053024526336	0.5009871
797259244751843328	0.4374188
797687642959777792	0.9481198
797847431555719172	0.6507456
797169802598969345	0.6767393
797811773080535040	0.1228081
797087361410760704	0.5183957
797590430028328965	0.4670108
797225565396701184	0.0276329
797190900313190400	0.320474
797089026201165824	0.3984714
797549454471663616	0.008972496
797500035575517184	0.9956937
797304976422731780	0.2770877
797128290209140736	0.331851
797471572495835136	0.9237021
797098757666041860	0.941718
797286373942292480	0.496912
796937484437438464	0.9388534
797529364254621696	0.981415
797038079487918080	0.4872636
796906975229579264	0.4349384
797605674968645633	0.4776389
797783689304408064	0.7647406
797835062955966464	0.8211058
797254497328386048	0.2186778
797499990050488320	0.6862329
797473602102624257	0.1049218
797607339100663813	0.02409155
797576150646190080	0.05293055
797528246514368512	0.872622
797514377247080448	0.106631
797498963322687488	0.185781
797555345426149376	0.02030949
797248131553443840	0.3347891
797271573249957888	0.8659347
796915306513854465	0.8879795
796918497003663360	0.475416
797247954448809984	0.6316324
797230502990282752	0.1938958
797544529566068741	0.5890443
797238781036417024	0.3034922
797755412938366976	0.8041519
797627533319606272	0.1068965
797116513375453184	0.3363319
797587238431424513	0.6807991
797231993956212736	0.9905751
797778076251942912	0.1217849
797288274914119681	0.02643869
797283781988220928	0.1347426
797203105905524740	0.03740524
797568709145612290	0.1314482
797189708736589826	0.4503811
796918680391208960	0.2232507
797158475793043456	0.994427
797122356934217729	0.1011918
797186526740258816	0.4736401
797231577331826688	0.7238359
797219203610595328	0.5612533
797196079070474240	0.8189739
797265359262941185	0.6022508
797586232658169857	0.1877573
797529165893279744	0.6019793
797568533769154560	0.9861476
797466074325417984	0.4884169
797832635380858880	0.9910414
797467694043897856	0.3524089
797311953026871296	0.5477731
797236395148341248	0.04974946
796910503645900800	0.08289375
797105589398761472	0.4820005
796911060921876481	0.1169557
797314505399291904	0.9972461
797623370334535681	0.2759346
797171426381991936	0.4292462
797082222511661057	0.8231813
796910317943001088	0.3998739
797506038375346176	0.003702128
797139656643145728	0.9043121
797840784284323840	0.4928889
797134544419819520	0.1406172
797466735485992960	0.1262485
797104294583476224	0.5682408
797234358314795008	0.005975524
797097262723821569	0.2154333
797248939506466816	0.1129031
797115127032139776	0.6818311
796918907118436353	0.1873707
796917157938556928	0.4147581
797527592261877760	0.0179461
797510678231842816	0.213759
797147276464558080	0.2525021
797193314902614017	0.3632806
797266241803141121	0.4823967
796918918401196032	0.352827
797101394742353920	0.2313814
797623239564521473	0.2392598
797190787280801792	0.3669344
797868905532424192	0.9115532
797617582710738945	0.1986295
797251014197989376	0.04742346
797244689002983424	0.3029071
797119703877648384	0.1419603
797227536082010112	0.4522808
797837507794636800	0.2374861
797154609101946880	0.3292291
797233186354794496	0.3361242
797115340186652673	0.3370535
797198393630146560	0.517768
797648775330365440	0.2900319
797178324992884736	0.9948547
797499201810792448	0.9946726
797204455418720260	0.3998492
797134526690500608	0.71782
797074429431939072	0.8186898
797505265641943041	0.07742305
797481517903704066	0.6393729
797130955030827009	0.02907201
797130760989851648	0.1436615
796912868994285568	0.1574888
797636522736435200	0.6256686
797122884976013313	0.105419
797236150343602176	0.4098213
797200086363148288	0.8303095
797558362397376512	0.3585733
797615748093018112	0.4949495
797117243540783104	0.9367969
797212420519456769	0.7720987
796926429497696256	0.1978661
797495887576567808	0.1685857
797849636388085762	0.04746311
797188176100126720	0.2445074
797193133822005248	0.2180586
797270740160614401	0.9917687
797234417789968387	0.5045022
797189573168218112	0.4857636
797184368943001601	0.8083345
797225689426620416	0.8902872
796965939963170817	0.4561334
797234424802750465	0.739379
797138444644401156	0.8307396
796968108091174912	0.3611392
797021016312729600	0.0635636
797226016758525954	0.5385642
797510023739904000	0.5256295
797507673780617216	0.0685112
796936372112261121	0.6412004
797591859111440384	0.801871
797635987769880577	0.01965633
797238763135074304	0.3836503
797123703578443776	0.5541265
797867930692231168	0.03356314
797221786001797120	0.3840536
797186770253266947	0.3734437
797221488877256705	0.598995
796776645780611072	0.5321696
796874404080668673	0.9545251
796180192498741253	0.09902041
796736848244506624	0.5940666
796158327898210305	0.8775412
796361122097942529	0.1089073
796741489829232640	0.05094073
796832875744284673	0.1104764
796539962594238464	0.564799
796894438182293504	0.961539
796860143342407680	0.08711806
796559685457444864	0.008308609
796301859447312384	0.07215561
796784563099865089	0.5939884
796732958191144960	0.4809119
796895117214973952	0.009450546
796446772344328196	0.4452421
796608992009224192	0.3343652
796851021502935040	0.9978202
796782330551468032	0.2357222
796417320205701120	0.5244365
796124392837226496	0.2343977
796779278897704960	0.553806
796460230120869888	0.8547009
796787666998038528	0.01563233
796846703487885312	0.06536788
796163398392283136	0.6564277
796658460427427840	0.186961
796501744129900544	0.188268
796386190383583232	0.1423455
796506284094869504	0.01592623
796596737787985920	0.9883606
796442717710667776	0.05493415
796411144177061888	0.1970114
796846723452780544	0.3323781
796561955569995776	0.9952841
796517013447409664	0.4084482
796556315099361282	0.7375128
796341202027184128	0.441927
796256627200401409	0.2429451
796184708073877505	0.3426222
796762282592260096	0.4680925
796884332556259328	0.3665915
796483108304457728	0.09242985
796216202234363908	0.4725142
796170660561055744	0.4653059
796353857467064322	0.3920186
796845775531765764	0.2257238
796533664331005952	0.9103326
796137197204373505	0.9955122
796539145359331328	0.114683
796368728107741184	0.03071325
796843360707284992	0.2759041
796745131449647104	0.5199527
796499920299638784	0.9508785
796352086229123072	0.3257786
796754687450107905	0.5142612
796342477699551232	0.576731
796142854473154564	0.3482407
796508579360632832	0.02863516
796899785039024128	0.4534188
796777542078308353	0.3718599
796116922685333504	0.70275
796482337022222336	0.8488905
796852855969902592	0.4581413
796436056606289920	0.7569855
796435241267298306	0.7902061
796462708069634049	0.5939111
796453447855992832	0.1272742
796147880180453378	0.05069325
796758865786404864	0.2074417
796832050141679616	0.09454177
796843632238202880	0.8814157
796515096180703233	0.1802893
796135495885582336	0.007292805
796169427934937088	0.3053687
796753168977821696	0.7447912
796187075825598466	0.6790764
796791642942476288	0.7122118
796402014691463172	0.01229508
796511384485957632	0.1810765
796413010273304578	0.2616845
