Message ID	Keyword
795661051488571392	need usa agent
795661051488571392	ATTCares  urgentt
795615027831177216	customer service
795615027831177216	charge
795615027831177216	ATTCares
796045046718038016	price service
796045046718038016	crappy service
796045046718038016	ATTCares
796060158174564353	ATTCares ca
796060158174564353	facebook
796060158174564353	uverse
796060158174564353	Changing
795412392003956737	ATTCares
795412392003956737	DIRECTV
795412392003956737	plus hour
795412392003956737	DM
795711396344463361	CASE CM20161003
795711396344463361	ATTCares
795711396344463361	days
795711396344463361	personal info
795711396344463361	Account
795711396344463361	bit
795974219104456704	incompetent employees
795974219104456704	ATTCares
795703292500307968	private message
795703292500307968	ATTCares
795703292500307968	reply
795995469847678977	amp
795995469847678977	fee
795995469847678977	people
795995469847678977	pot
795995469847678977	ATTCares
795995469847678977	number
795995469847678977	fun
795833260219793408	Cherie
795833260219793408	gr8ful
795833260219793408	Twitter staff Clark
795833260219793408	mov
795833260219793408	Sprint
795833260219793408	ATTCares
795833260219793408	CS
795757883401052160	credits
795757883401052160	Phone rep
795757883401052160	o service
795757883401052160	day w
795757883401052160	outage
795757883401052160	ATTCares
795757883401052160	hours
796056603120242688	photo
795664705746595840	practices automated
795664705746595840	ATTCares Horrible billing system
795386229961396224	Amazon
795386229961396224	stick
795386229961396224	ATTCares
798599625783447552	FreeKyana
798599625783447552	ChrisB
795618924356337668	app
795618924356337668	ATTCares
795618924356337668	shows
795363027407147008	ATTCares
798589946676137984	amp
798589946676137984	T phone number
798589946676137984	LessThanChuck
798589946676137984	way
798589946676137984	VanessaR
795765850678640640	Message ID
795765850678640640	reset
795765850678640640	amp
795765850678640640	ATTCares DSL
795765850678640640	NAD
795740013921243137	week
795740013921243137	program
795740013921243137	box
795740013921243137	New system
795740013921243137	ATTCares
795740013921243137	remote
795638242909384704	amp
795638242909384704	exchange
795638242909384704	corporate store
795638242909384704	phone
795638242909384704	receipt
795638242909384704	ATTCares
796053730541989888	regular service
796053730541989888	signal booster
796053730541989888	ATTCares
795848076678328320	nite
795848076678328320	long run
795848076678328320	billing tomorrow
795848076678328320	Uverse
795848076678328320	ATTCares
798569488178380804	link
798569488178380804	issues
798569488178380804	wifi
798569488178380804	misfitmarceline
795545372651352064	connection issues
795545372651352064	ATTCares
795866092258217984	ATTCares
795866092258217984	French
795866092258217984	rewards
795866092258217984	time
795866092258217984	free iPad
795676680551616512	ATTCares
795676680551616512	week
795657423667216384	ATTCares
795657423667216384	text messages
795657423667216384	Messenger
795402565500489728	fee
795402565500489728	Bound Brook NJ location
795402565500489728	ATTCares horrible experience
795402565500489728	hour old phone
795402565500489728	LG V20 features
798612743901151232	us specific details
798612743901151232	DSL
798612743901151232	U-verse
798612743901151232	internet
798612743901151232	ValM
798612743901151232	xCaptKirk
795686277345480704	ATTCares
795686277345480704	services
795400383959040000	DM answer
795400383959040000	ATTCares
795400383959040000	DIRECTV
798578863018221568	tweetheart
798578863018221568	DM
798578863018221568	account number
798578863018221568	SAA
798578863018221568	Shelby
798578863018221568	ChrisB
795713799542095872	DM
795713799542095872	ATTCares
795339791068004352	ATTCares
795339791068004352	mplovato
795339791068004352	matt
795339791068004352	minute
795339791068004352	hours
795339791068004352	amp
795333070341578752	Fontana
795333070341578752	ATTCares internet service
795333070341578752	reason
795749367160438784	options
795749367160438784	ATT store
795749367160438784	ATTCares
795749367160438784	corruptsprint
795986849797992448	new phone
795986849797992448	months
795986849797992448	ATTCares
796054449219203072	neighbs
796054449219203072	repeater
796054449219203072	booster
796054449219203072	ATTCares
796054449219203072	RipoffReport
796054449219203072	ripoffpress
795695743101259776	ATTCares
795695743101259776	SuzanneAkhrasThis
795695743101259776	Checkout
795695743101259776	calls
795695743101259776	Read Reviews
798582910974500864	account information
798582910974500864	Dm
798582910974500864	deeper look
798582910974500864	ashoddd
798582910974500864	concerns
798582910974500864	LillyH
795544685934583808	ATTCares
795544685934583808	weeks
795544685934583808	great service
795483363964555264	hrs
795483363964555264	phone
795483363964555264	ATTCares
795483363964555264	problem
795483363964555264	internet
795842873514164224	changes
795842873514164224	phone plan
795842873514164224	chat support
795842873514164224	ATTCares
795876227785621504	ATTCares
795876227785621504	point
795676652831379456	ATTCares
795676652831379456	research
795676652831379456	Wednesday
795676652831379456	info
795695186219307008	ATTCares
795695186219307008	assistance
795422000026095617	end
795422000026095617	billing cycle
795422000026095617	ATTCares
795422000026095617	provider
795733576612511744	area
795733576612511744	door
795733576612511744	fiber
795733576612511744	suspicious questions
795733576612511744	ATTCares
795847248475131904	reward gift card
795847248475131904	ATTCares
795847248475131904	purchase
798599007463350273	DrJRogers Understandable
798599007463350273	dm
798599007463350273	account number
798599007463350273	LillyH
795842208796672001	Microsoft issue
795842208796672001	ATTCares Updayed Lumina
795842208796672001	phone
795842208796672001	Device
795842208796672001	reading SIM
795842208796672001	amp
795794244149583873	Verizon
795794244149583873	days
795794244149583873	month
795794244149583873	friends
795794244149583873	phone
795794244149583873	ATTCares
795374532160692224	resolution
795374532160692224	reply
795374532160692224	hold
795374532160692224	hours
795374532160692224	amp
795374532160692224	minutes
795374532160692224	DM
798613728417574912	Courtney
798613728417574912	deeper look
798613728417574912	acct
798613728417574912	account
798613728417574912	DM
798613728417574912	concerns
798613728417574912	Wolfe
795748248866713602	ATTCares
795748248866713602	JulieR
796036740305788929	new iPhone
796036740305788929	amp
796036740305788929	wrong address
796036740305788929	ATTCares
796036740305788929	error
795641822462803969	bill
795641822462803969	frm Maritza
795641822462803969	afternoon
795641822462803969	Pls
795641822462803969	Hurricane related charges
798613503007399936	phone
798613503007399936	bmurs21 Hi Brian
798613503007399936	DM
798613503007399936	acct
798613503007399936	DaraisK
796073321020305408	ATTCares
796073321020305408	fam
796073321020305408	day
796073321020305408	money
796073321020305408	customers
796073321020305408	ya
796091986906324992	phone
796091986906324992	hrs
796091986906324992	Uverse rep
796091986906324992	service
796091986906324992	authorization
795975913305501696	phones
795975913305501696	text messages
795975913305501696	ATTCares app
795975913305501696	issues
795975913305501696	error
795752700340301824	ATTCares unbelievable
795664514909868032	ATTCares
795392422742257664	ATTCares
795392422742257664	dm
796085844859879429	ATTCares
795351587266981888	plan
795351587266981888	snapchat
795351587266981888	number backm
795351587266981888	ATTCares
796012309697167360	ATTCares
795968794791464960	amp
795968794791464960	Yahoo
795968794791464960	e-mail account
795968794791464960	T account
795968794791464960	ATTCares
795733035970953216	correct action
795733035970953216	dissapointed
795733035970953216	ATTCares
795776949444431872	yall signal
795776949444431872	time whats
795776949444431872	ATTCares lmfao yall
795776949444431872	excuse
795631509033996289	ATTCares
795369159135817732	tv
795369159135817732	internet bundles
795369159135817732	ATTCares
798589524318138368	us
798589524318138368	IamKillswitch Fantastic
798589524318138368	SaraF
798591509742452740	loyal customers
798591509742452740	DM
798591509742452740	response
798591509742452740	shannon50616579
798591509742452740	talk
798591509742452740	smile
795662874546999297	ATTCares terrible customer service
795662874546999297	issue
795662874546999297	notated acount
795662874546999297	blind transfer
796067884027944960	amp
796067884027944960	IMEI
796067884027944960	requirements
796067884027944960	device
796067884027944960	T wireless
796067884027944960	URL
796067884027944960	ATTCares
795501729492201473	channel
795501729492201473	ATTCares F U ATT
795501729492201473	Im
795501729492201473	bye
795501729492201473	occasion
795501729492201473	amp
795501729492201473	TV
795421627471331328	ATTCares sarah
795421627471331328	reply
795421627471331328	point
795421627471331328	condition
795421627471331328	month
798579276987715585	Hello Kristin
798579276987715585	private message
798579276987715585	billing concern
798579276987715585	KristinJThomas
795428975585726464	amp
795428975585726464	ATTCares
795428975585726464	ISP
795350817679306752	Sunday tix price increase
795350817679306752	ATTCares
795350817679306752	year
795350817679306752	new box
795468424864403456	ATTCares lol
795468424864403456	website
795799126722179073	U-verse receiver
795799126722179073	folks improving Easy Remote app
795799126722179073	Error
795799126722179073	ATTCares
796034028033830913	south Santa Monica
796034028033830913	connection issues
796034028033830913	letters
796034028033830913	phone calls
796034028033830913	machines
796034028033830913	cell
796083293359919104	ATTCares
796083293359919104	dm
796077496366047232	ATTCares
796077496366047232	days
796077496366047232	mbs
795764310404317187	answer
795655228221755393	best contact phone
795655228221755393	escalation team
795655228221755393	ATTCares
798606195078508544	services
798606195078508544	billing issue
798606195078508544	P3WORLD
798606195078508544	DM
798606195078508544	GregH
795351089335836673	international roaming
795351089335836673	ATTCares
798612023844241408	line
798612023844241408	options
798612023844241408	boyfriend
798612023844241408	account
798612023844241408	DM us
798612023844241408	JasonWolfeXXX1
798612023844241408	ValM
796079404074078208	tweet
796079404074078208	accompanying picture
796079404074078208	ATTCares ChrisB
795788247846752257	iPhone
795788247846752257	plus
795788247846752257	month
795788247846752257	customer service
795788247846752257	ATTCares
795712723745144832	ATTCares
795468470662074369	Apple TV
795468470662074369	Sunday Ticket app
795468470662074369	pixelated video
795468470662074369	Talking
795468470662074369	apps
795351131341934592	ATTCares
795351131341934592	questions
795663009028993028	att cable service
795663009028993028	ATTCares
795663009028993028	days
795976376201289728	customer service calls
795976376201289728	hours
795976376201289728	ATTCares Experiencing loss of service
795976376201289728	dozen times
795976376201289728	weeks
795976376201289728	fixit
795329318977052673	ATTCares
796072033415270400	T U-verse internet outage
796072033415270400	amp
796072033415270400	Houston
796072033415270400	ATTCares
796072033415270400	apartment
796072033415270400	day
796037769202139137	amp
796037769202139137	modem
796037769202139137	Technician
796037769202139137	issue
796037769202139137	ATTCares
795747413227175937	spotty coverage
795747413227175937	slow data
795747413227175937	general
795795556853497856	Sunday Ticket
795795556853497856	weeks
795795556853497856	ATTCares
795623665626820608	ATTCares
798590805959213056	DM us
798590805959213056	installation fee issue Chris
798590805959213056	U- verse service
798590805959213056	number
798590805959213056	tizcrush
798590805959213056	IndiaC
795432096386912258	amp
795432096386912258	ATT problems
795432096386912258	ATTCares
795432096386912258	monopoly
795683972076470272	wrong day
795683972076470272	service
795683972076470272	ATTCares
795683972076470272	Comcast
795355476598935552	FYI
795355476598935552	min
795355476598935552	hour
795355476598935552	ATTCares
796004435784826880	phone number
796004435784826880	cell phone
796004435784826880	warranty dept
796004435784826880	ATTCares
795784573120606208	details
795784573120606208	ATTCares dm
795778459620372482	little light
795778459620372482	service
795778459620372482	ATTCares
795660237411729408	U-verse today
795660237411729408	bucks
795660237411729408	need good service
795660237411729408	ATTCares
795660237411729408	DM
795802189813940232	service
795802189813940232	BBB
795802189813940232	ATTCares
795990481729650689	ATTCares
795990481729650689	yesterday
795742508894527488	ATTCares
795667370232659970	GetSpectrum
795667370232659970	Tag
795667370232659970	ATTCares
795616869906583552	ATTCares ya
795616869906583552	bill right
795616869906583552	service
795616869906583552	times
795787055594958848	ATTCares DM
795861362962370560	amp
795861362962370560	NBA League Pass
795861362962370560	MLB Extra Innings
795861362962370560	data
795861362962370560	Apps
796053245810577408	system
796053245810577408	update
796053245810577408	ATTCares registration
796053245810577408	hours
795433152378531840	detailed message yesterday
795433152378531840	ATTCares
795518495240765441	Feb
795518495240765441	services
795518495240765441	d happiest customer
795518495240765441	ATTCares - U need
795518495240765441	amp
795518495240765441	pricing
795518495240765441	TMobile
798601633391255552	DrJRogers
798601633391255552	Jessica
798601633391255552	packages
798601633391255552	DarleneC
796081478627037184	website
796081478627037184	amp
796081478627037184	phone cust svc
796081478627037184	store
796081478627037184	acct
796081478627037184	point
796081478627037184	ATTCares
796033335843655680	customer service
796033335843655680	account
796033335843655680	comp
796033335843655680	log
796033335843655680	ATTCares att
795975614129901569	advantage
795975614129901569	DIRECTV free
795975614129901569	data charges
795975614129901569	ATTCares
795788195380097026	hours
795788195380097026	resolution
795788195380097026	Great business model
795788195380097026	ATTCares FYI
795417705914527745	firestick
795417705914527745	ATTCares
795417705914527745	devices
795422546468499456	line friday night
795422546468499456	ATTCares
795422546468499456	december
795734145553076224	cell service
795734145553076224	hills
795734145553076224	ATTCares
795734145553076224	landline
795734145553076224	days
795734145553076224	HELP
795680022027714560	bad experience
795680022027714560	sort of assistance
795680022027714560	phone support
795680022027714560	ATTCares
796055632856186880	ATTCares U-verse photo
796055632856186880	internet
795336059437645826	poor quality of service
795336059437645826	video
795336059437645826	freezes
795336059437645826	ATTCares
795336059437645826	issue
795336059437645826	source
795468518909218821	ATTCares
795996633477615616	rude service
795996633477615616	guy
795996633477615616	Phil
795996633477615616	bill
795996633477615616	ATTCares
795996633477615616	uverse
795448522111787009	updat plan
795448522111787009	site
795448522111787009	Reset pw
795448522111787009	country
795448522111787009	accepting credentials
795448522111787009	ATTCares
795386714164436993	Internet
795386714164436993	Spring
795386714164436993	TX
795386714164436993	ATTCares
795372813020491777	switcher credit
795372813020491777	ATTCares
795372813020491777	check
795767170495967232	loyalty
795767170495967232	Fabulous customer service
795767170495967232	ATTCares
795767170495967232	hold
795767170495967232	minutes
795375935952453632	customers
795375935952453632	ATTCares
795666218548084736	better service
795666218548084736	ATTCares
795666218548084736	buildings
795763225413369859	Advisors
795763225413369859	worsethancomcast
795763225413369859	ATTCares
795763225413369859	customers
795410084750827520	ATTCares
795622121196126208	ATTCares
795349817467797504	DTV
795349817467797504	weekend home
795349817467797504	ATTCares
795349817467797504	season
795349817467797504	years
795460225822134272	ATTCares
795460225822134272	confidence
795367423641788421	thing
795367423641788421	fox
795367423641788421	chat
795367423641788421	trouble
795367423641788421	ATTCares Internet
795367423641788421	hour
795329507246870528	Microsoft
795329507246870528	googlechrome
795329507246870528	Explorer
795329507246870528	ATTCares
795782991905783808	customer service agent Phil
795782991905783808	crappy service smh
795782991905783808	ATTCares
795782991905783808	years
795752246956867585	Fed ex
795752246956867585	person
795752246956867585	problem
795752246956867585	ATTCares
795606095100264449	ATTCares
795606095100264449	internet
795606095100264449	cartoon
795453081160916992	ATTCares  single line
796033390982103040	husband
796033390982103040	S Custer Rd
796033390982103040	McKinney
796033390982103040	plus
796033390982103040	new Iphone
796033390982103040	ATTCares
796033697459896325	Stacy road
796033697459896325	ATT store
796033697459896325	texas
796033697459896325	ATTCares
795459877120462848	ATTCares guys
795459877120462848	service
795459877120462848	shotty
795459877120462848	wifi tv receiver
795459877120462848	picture
795459877120462848	sound
795459877120462848	signal
796020232045416452	employees
796020232045416452	stores
796020232045416452	ATTCares
796020232045416452	companies
795758498206412801	couple bars
795758498206412801	ATTCares
796027331974483968	ATTCares
795619439496593408	ATTCares
798581823727144961	DM
798581823727144961	details
798581823727144961	badboiblee
798581823727144961	way
798581823727144961	things
798581823727144961	IndiaC
795499618029092864	ATTCares
795708741316317186	ATTCares
796046794077650944	u-verse phone
796046794077650944	poor service
796046794077650944	Frontier
796046794077650944	hours
796046794077650944	Internet
796046794077650944	ATTCares
795332635929247744	ATTCares
795733300765687808	ATTCares
795706496550105093	ATTCares
796052087872299009	packet loss
796052087872299009	line
796052087872299009	testing
796052087872299009	pathping
796052087872299009	ATTCares Tech
795338470499684358	Stop
795338470499684358	services
795338470499684358	ATTCares
796065708979449856	bundled service
796065708979449856	ATTCares
795767057358979072	touch
795767057358979072	supervisor
795767057358979072	ATTCares
795436065377161218	centimeter
795436065377161218	supervisors
795436065377161218	bandwidth
795436065377161218	ATTCares
795690631922417664	ATTCares
795802175100203008	phone number
795802175100203008	things
795802175100203008	system
795802175100203008	ATTCares
795802175100203008	sto
795424397788114945	ATTCares
795424397788114945	wifi
798580494661251072	patience
798580494661251072	NeceyJ
798580494661251072	KristinJThomas
798580494661251072	bill
795446248291581954	record
795446248291581954	customer service team
795451214079131648	stinking night
795451214079131648	attcares
795451214079131648	box
795422141613281281	entire bill
795422141613281281	lines
795422141613281281	carrier
795422141613281281	ATTCares
795422141613281281	dec
795873200454467584	fortuesday tickets
795873200454467584	ATTCares
795873200454467584	iphone
795873200454467584	days
795873200454467584	area
795383383144665088	ATTCares
795610660512104448	ATTCares
798605814550306818	sarahsalith
798605814550306818	MayraG
795915346167398404	hv
795915346167398404	outage
795641133435076608	signal
795641133435076608	stillwater oklahoma
795641133435076608	ATTCares
798605149727911937	DM
798605149727911937	zip code
798605149727911937	Thanks
798605149727911937	advance
798605149727911937	EskinMustGo
798605149727911937	SaraF
795520925538156544	personal hotspot
795520925538156544	ATTCares
796073452797042688	ATTCares
796073452797042688	GREAT
796073452797042688	APP
795393601601605632	ATTCares
795846132861640704	uverse
795846132861640704	multiple months
795846132861640704	place
795846132861640704	promo
795846132861640704	ATTCares
795770889589534720	ATTCares
795770889589534720	phone
795770889589534720	customer retention
795770889589534720	shipping
795820418351452162	hour
795820418351452162	o new phone
795820418351452162	Left w
795820418351452162	T store
795820418351452162	mins
795820418351452162	amp
795820418351452162	ATTCares
795792989108994048	ATTCares
795792989108994048	shit
795792989108994048	June
795792989108994048	rainstorm
795718872838139905	minutes
795718872838139905	screen
795718872838139905	ATTCares
795791457919582208	ATTCares
796086867485741056	ATTCares
796086867485741056	work
795404675726057472	family plan
795404675726057472	Unlimited plan
795404675726057472	new acct
795404675726057472	new account
795404675726057472	phone w
795404675726057472	ATTCares
798586851904917504	assistance
798586851904917504	us
798586851904917504	RealMarkHallman
798586851904917504	SaraF
798609737994670080	DM
798609737994670080	details
798609737994670080	NeceyJ
798609737994670080	Sltlyaskew
798609737994670080	Gina
798609737994670080	account issues
798567358117924865	DM
798567358117924865	details
798567358117924865	allysenbird
798567358117924865	ATTCareTeam
795703292244332544	phone
795703292244332544	ATTCares
795974141048393728	bad phone
795974141048393728	months
795974141048393728	ATTCares
795769725640908800	issue
795769725640908800	DM
795769725640908800	ATTCares
795923520899334144	option
795923520899334144	updated version
795923520899334144	ATTCares
795491144637485056	D12
795491144637485056	H25  receiver
795491144637485056	ATTCares
795491144637485056	geni
796018982881001472	credit card
796018982881001472	file
796018982881001472	prob
796018982881001472	ATTCares
796018982881001472	phones
795989141980872709	new Google phone
795989141980872709	amp
795989141980872709	Verizon exclusive
795989141980872709	ATTCares
795349460171816966	min ttl
795349460171816966	receiver
795349460171816966	prob
795349460171816966	reps
795349460171816966	sunday ticket inIPAD
795349460171816966	HD
795712940238376960	ATTCares
795712940238376960	line
795712940238376960	days
795712940238376960	reward
795809172168151040	ATTCares
795809172168151040	attwillsaytheycantfixitandhanguponyou
795456939006246913	record
796088614186876928	shining armour
796088614186876928	sprintforward
796088614186876928	knight
795768424567894016	phone
795768424567894016	amp
795768424567894016	purchaser
795768424567894016	ATTCares
795609071407730688	poor service
795609071407730688	time
795609071407730688	ATTCares
795609071407730688	options
796004096465666049	phone number
796004096465666049	warranty dept
796004096465666049	USA
795380940591812610	service
795380940591812610	glitch
795380940591812610	people
795380940591812610	ATTCares apparantly
796055744223252482	case IDs
796055744223252482	conversation reference numbers
796055744223252482	ATTCares
795406980236115968	copy
795406980236115968	iphone7 order
795406980236115968	card
795406980236115968	ATTCares
795350251888635904	prob brdcsting redzone
795350251888635904	customer retention
795350251888635904	min
795350251888635904	old box
795350251888635904	Lst yr
795350251888635904	ATTCares
795427093471461376	ATTCares
795427093471461376	DM
795427093471461376	DIRECTVService
795427093471461376	time
795427093471461376	month
796014153798254593	automated system
796014153798254593	attcares
796014153798254593	PERSON
795867223558483968	August
795867223558483968	track of ur customer
795867223558483968	T u
795867223558483968	ATTCares
795867223558483968	time
795867223558483968	question
795475669966790656	twitter thing
795475669966790656	ATTCares
795669235750019072	ATTCares
795815131661877248	phone
795815131661877248	Uverse tech
795815131661877248	ATTCares
796033396493336576	att hows
796044199636254724	ATTCares
796044199636254724	question
796044199636254724	Google
795833859803729920	email account
795833859803729920	ATTCares
795410743281721344	ATTCares
795400460790272000	ATTCares
795400460790272000	system
795400460790272000	Chris
795865794559152129	August
795865794559152129	amp
795865794559152129	Cingular days
795865794559152129	figure
795865794559152129	ATTCares
795865794559152129	contract
795989170279874560	status
795989170279874560	ATTCares
795989170279874560	upgrade
795866844041080832	ATTCares
795866844041080832	internet
795866844041080832	ansr
795662783320915969	number of transfers
795662783320915969	ATTCares
795662783320915969	need
795662783320915969	inept csrs
795662783320915969	multiple hangups
795662783320915969	Michigan
795449138708172801	Amazon
795449138708172801	user interface
795449138708172801	terrible internet
795449138708172801	Charge
795449138708172801	ATTCares copy Comcast
795459177342795777	ATTCares
795459177342795777	ETF
795760619467210753	ATTCares
795760619467210753	issue
795760619467210753	Great tech
795760619467210753	condition
795760619467210753	phase
795600906591014913	ATTCares
795814553548374021	customer retention department
795814553548374021	ATTCares
795695979026640897	SuzanneAkhras    LIARS
795988893216677893	ATTCares
795988893216677893	Verizon
798613769123303424	information
798613769123303424	DM
798613769123303424	advance
798613769123303424	Manikinss
798613769123303424	concern
798613769123303424	Riyak
796077278799142912	international
796077278799142912	normal data usage
796077278799142912	passport plan data usage
796077278799142912	ATTCares
795838305363337217	ATT store
795838305363337217	ATTCares
795838305363337217	yrs
795838305363337217	Today
795754604625534977	customer service email
795754604625534977	ATTCares
795395867603771392	ATTCares
795395867603771392	LiyuSelam
795395867603771392	Beware
798578478832500736	amp
798578478832500736	DM us
798578478832500736	moofer1972
798578478832500736	LillyH
798611125482962944	MiiMiiH Social Media Specialist
798611125482962944	DM us
798611125482962944	ae6dx
798611125482962944	Bradford
798611125482962944	service type
795974240726093824	ATTCares Account
795812485475405824	store doesn
795812485475405824	ATTCares
795812485475405824	card
795812485475405824	iPhone app
795812485475405824	t work
796008583125172224	messages
796008583125172224	ATTCares
798573025167896576	service
798573025167896576	amp
798573025167896576	Feel free
798573025167896576	support
798573025167896576	thisloveispizza
798573025167896576	Katie
795354608247906305	horrible internet
795354608247906305	Cust SVC
795354608247906305	Bernie
795354608247906305	things
795354608247906305	ATTCares shame
795354608247906305	customer service
798606094180323328	zip code
798606094180323328	MomOfDeplorable
798606094180323328	Johnson
798606094180323328	Dm
798606094180323328	MichR
798606094180323328	crazy
795715810169913345	Austin
795715810169913345	TX neighborhood
795715810169913345	Day
795715810169913345	service
795715810169913345	Uverse
798600908984766464	area
798600908984766464	services
798600908984766464	BrooksBacot
798600908984766464	TaeJ
795344489950760961	response
795344489950760961	ATTCares
795344103093522436	service quality
795344103093522436	money
795344103093522436	issue
795344103093522436	ATTCares
795445468213940229	new higher Uverse internet speeds
795445468213940229	promotions available
795445468213940229	upgraders
795445468213940229	DFW Midcities
795654951796097024	Donna Brazile
795654951796097024	collision of CNN
795654951796097024	TheDemocrats
795654951796097024	factual news
795654951796097024	ATTCares
795771270113525760	way
795771270113525760	business
795771270113525760	ATTCares
795358669466718208	ATTCares
795968943374696449	ATTCares extremely slow internet
795761900130746369	Stellar customer service
795761900130746369	ATTCares
795761900130746369	ATT advisor
795761900130746369	worsethancomcast
796072252001419264	ATTCares
795769601938198528	amp
795769601938198528	TV
795769601938198528	web bill
795769601938198528	family cell
795769601938198528	business today
795769601938198528	ATTCares
795769601938198528	verizon
798607273639743488	DM us details
798607273639743488	ajhollywd Wait
798607273639743488	business
798607273639743488	mind
798607273639743488	ShondaJ
795999534501527552	New Light Rd
795999534501527552	Starkville MS
795999534501527552	Old HWY
795999534501527552	ATTCares
795385593312190465	game
795385593312190465	interrutption
795385593312190465	ATTCares
795385593312190465	Today
796023297196572673	Losin
796023297196572673	customer
796023297196572673	Uverse
795438593867186177	livechat
795438593867186177	minutes
795438593867186177	response
795607761363070976	ATTCares
796066734704881664	amp
796066734704881664	Samsung Tablet
796066734704881664	iPad Pro
796066734704881664	bad service
796066734704881664	ATTCares
795976240310222848	request
795976240310222848	way
795976240310222848	DM
795976240310222848	hours
795707802765365252	Ookla Speedtest result
795707802765365252	ATTCares
795707802765365252	GARBAGE
798586188424769536	acct
798586188424769536	details
798586188424769536	soulinvictus Sorry
798586188424769536	ongoing trouble
798586188424769536	private message
798586188424769536	amp
796025280678785028	info
795741577066909696	device
795741577066909696	crappy service
795741577066909696	ATTCares
795741577066909696	phone
795741577066909696	carrier
795395254333636608	Michell1106 Good luck
795734554757754881	ATTCares
798581194384351232	ashoddd
798581194384351232	works
798581194384351232	ValM
795485425523630080	hope
795485425523630080	Discover Card
795485425523630080	human answer
795485425523630080	customer service
795485425523630080	b4
795485425523630080	lesson
795784330207326209	ATTCares
795784330207326209	phone
795784330207326209	mniutes address
795358491263148032	ATTCares
795358491263148032	DM
796097687250698240	ATTCares
795906381660516352	outage
795906381660516352	ATTCares Hi
795481036654346240	ATTCares
795645530324037632	DM incoming
795645530324037632	ATTCares
795768162960687104	ATTCares phone
795768162960687104	porch
795768162960687104	idea
795768162960687104	replacement
795610176380346368	ATTCares
795610176380346368	KrauseMataniu21
795989306624114689	ATT customers
795989306624114689	extra data
795989306624114689	Direct Tv
795989306624114689	phone plans
795989306624114689	August
795989306624114689	ATTCares
795770942421143552	proceeds
795770942421143552	phone
795770942421143552	ATTCares
795425193296543744	wireless internet work
795425193296543744	ATTCares
796030418759852033	needs
796030418759852033	Carrier
796030418759852033	ATTCares
796030418759852033	services
795784666535997440	address
795784666535997440	ATTCares FYI
795784666535997440	hours
796074453209903104	support page
796074453209903104	ATTCares
796074453209903104	joke
796074453209903104	link
796074453209903104	number
798574906489311232	debbie
798574906489311232	details
798574906489311232	DM us
798574906489311232	NeceyJ
798574906489311232	san
798574906489311232	dieg
798574906489311232	chance
795339008075141120	Speeds
795339008075141120	ATTCares
795339008075141120	internet
795769035837214720	worst service
795769035837214720	comcastcares
795769035837214720	world
795769035837214720	ATTCares
795803148271099904	ATTCares
795803148271099904	times
795436011299938304	ATTCares ATT Social Media Team
795436011299938304	BEST
796038109997633537	DirecTV
796038109997633537	ATTCares Unlimited
795344283834478593	ATTCares
795344283834478593	Thanks
795397731065929732	ATTCares
795769754774405120	ATTCares
795769754774405120	half hour
795769754774405120	address
796066689850847233	international data
796066689850847233	passport plan
796066689850847233	ATTCares
795682839257841665	T app
795682839257841665	error
795682839257841665	ATTCares new customer
795682839257841665	myAT
795682839257841665	amp
795682839257841665	unavaila
795773208142036993	ATTCares
795773208142036993	hours
795773208142036993	address
795355035597213696	things
795355035597213696	ATTCares
798611927609982977	ShannonPG
798611927609982977	chat
798611927609982977	phone
798611927609982977	SaraF
798611927609982977	click
795981962980769792	USADirect phone number
795981962980769792	Lithuania
795638508333502465	issue
795638508333502465	status
795638508333502465	wifi
795638508333502465	Bluetooth
795638508333502465	ATTCares
795410084872519680	ATTCares
795410084872519680	phone
795361813210812417	phone different replacement
795361813210812417	ATTCares
795361813210812417	nightmare
795405487365824512	ATTCares
795405487365824512	people
795700476268249088	order
795700476268249088	wrong address
795700476268249088	days
795700476268249088	ATTCares
795656645707726848	ATTCares
795656645707726848	joke
795656645707726848	hour
795656645707726848	phone
795656645707726848	issue
795699112641445892	voicemails
795699112641445892	ATTCares CherieE
795699112641445892	week
795794726633033729	June
795794726633033729	time
795794726633033729	tv
795794726633033729	ATTCares
795791218403921922	worst customer service
795791218403921922	WORST company
795791218403921922	ATT DOES
795791218403921922	ATTCares
798566455759486977	phone number
798566455759486977	NotteEurbizLiya
798566455759486977	apologies Notte
798566455759486977	concerns
798566455759486977	us
795970201166692352	ATTCares
795620555818942464	ATTCares
795620555818942464	picture
795497022740566016	Picture stutters
795497022740566016	freezes
795497022740566016	ATTCares Uverse service
795497022740566016	days
795867657828384772	ATTCares
795867657828384772	amp
795867657828384772	uverse
795867657828384772	ur customers
795353237922713601	spoof callers
795353237922713601	paid service
795353237922713601	ATTCares
795353237922713601	solution
795710956689129473	Bait
795710956689129473	T store
795710956689129473	amp
795710956689129473	victim
795710956689129473	transaction
795710956689129473	ATTCares
795335436604477440	mrggfep
795335436604477440	problem
795335436604477440	DirecTV
795335436604477440	week
795482570674892800	ATTCares Ok
796092274820071424	situation
796092274820071424	ATTCares
796092274820071424	fraud
795372175201071105	NEWS
795372175201071105	KDVR
795372175201071105	DenverChannel
795372175201071105	ATTCares
795372175201071105	Right
795372175201071105	FIX
795430214285266944	ATTCares DM
795746389225521152	message
795746389225521152	number
795746389225521152	ATTCares
795987358877437952	Wireless
